item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Ranch prepped ,08/21/2018,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,08/21/2018,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
Avo Fresco,08/21/2018,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,08/21/2018,Food 4312,lb,60.87,0.0,0,0,0,0.0,0,22.25,3.48,77.43,38.6200,77.4278
Salami,08/21/2018,Food 4312,lb,23.12,35.0,0,0,0,35.0,0,26.95,3.08,82.95,31.1700,82.9521
Ham,08/21/2018,Food 4312,lb,41.50,130.15,0,0,0,130.15,0,61.10,1.87,114.01,110.5500,114.0126
Turkey,08/21/2018,Food 4312,lb,154.75,145.55,0,0,0,145.55,0,172.75,2.86,494.58,127.5500,494.58330000000007
Beef,08/21/2018,Food 4312,lb,54.50,48.85,0,0,0,48.85,0,47.50,3.99,189.48,55.8500,189.4775
BACON - SLI APPLWD SMKD CKD,08/21/2018,Food 4312,ea,"1,052.00",1200.0,0,0,0,1200.0,0,"1,495.00",0.25,368.37,757.0000,368.368
Cheese,08/21/2018,Food 4312,lb,50.00,139.3,0,0,0,139.3,0,84.00,2.19,183.96,105.3000,183.96
Mayonnaise,08/21/2018,Food 4312,gal mayo,55.00,12.0,0,0,0,12.0,0,57.00,8.16,465.11,10.0000,465.1143
Oil,08/21/2018,Food 4312,gal oil,16.00,0.0,0,0,0,0.0,0,15.00,9.61,144.08,1.0000,144.0765
Vinegar,08/21/2018,Food 4312,gal vinegar,9.00,4.0,0,0,0,4.0,0,12.00,3.89,46.62,1.0000,46.6212
Avocado,08/21/2018,Food 4312,avo can,17.00,12.0,0,0,0,12.0,0,17.00,3.66,62.16,12.0000,62.1639
Peppers Cherry,08/21/2018,Food 4312,Gal Peppers,29.00,4.0,0,0,0,4.0,0,14.00,7.01,98.17,19.0000,98.1736
Mustard Dijon,08/21/2018,Food 4312,jar dijon,8.00,0.0,0,0,0,0.0,0,7.00,5.24,36.67,1.0000,36.6674
MUSTARD WHL GRAIN ,08/21/2018,Food 4312,32 oz jar,7.00,0.0,0,0,0,0.0,0,6.00,5.84,35.03,1.0000,35.0304
Soy Sauce,08/21/2018,Food 4312,gal soy,1.50,0.0,0,0,0,0.0,0,1.25,9.32,11.66,0.2500,11.6554
Tuna Chunk - pouch,08/21/2018,Food 4312,Pouch tuna (48oz),12.00,6.0,0,0,0,6.0,0,14.00,8.49,118.90,4.0000,118.89919999999998
Pam Spray,08/21/2018,Food 4312,ea,3.00,0.0,0,0,0,0.0,0,3.50,2.78,9.73,-0.5000,9.7346
Oregano,08/21/2018,Food 4312,cont oregano,1.20,0.0,0,0,0,0.0,0,2.50,23.54,58.86,-1.3000,58.8595
Basil,08/21/2018,Food 4312,cont basil,1.20,0.0,0,0,0,0.0,0,3.50,5.68,19.89,-2.3000,19.8881
Sugar,08/21/2018,Food 4312,lb,40.00,0.0,0,0,0,0.0,0,17.50,0.64,11.28,22.5000,11.277
Mayo Packets,08/21/2018,Food 4312,Box 204,0.50,2.0,0,0,0,2.0,0,1.75,17.79,31.13,0.7500,31.1325
Mustard Packets,08/21/2018,Food 4312,Box 500,2.00,0.0,0,0,0,0.0,0,1.75,5.88,10.29,0.2500,10.29
Sweet n Low Packets,08/21/2018,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,08/21/2018,Sides 4313,ea,216.00,144.0,0,0,0,144.0,0,217.00,0.35,75.41,143.0000,75.4075
Chip JJ Reg ,08/21/2018,Sides 4313,ea,291.00,120.0,0,0,0,120.0,0,250.00,0.35,86.38,161.0000,86.375
Chip JJ BBQ ,08/21/2018,Sides 4313,ea,154.00,240.0,0,0,0,240.0,0,145.00,0.35,50.10,249.0000,50.0975
Chip JJ Jalapeno ,08/21/2018,Sides 4313,ea,184.00,180.0,0,0,0,180.0,0,275.00,0.35,95.01,89.0000,95.0125
Chip JJ S&V ,08/21/2018,Sides 4313,ea,187.00,180.0,0,0,0,180.0,0,222.00,0.35,76.70,145.0000,76.701
Chip JJ Skinny ,08/21/2018,Sides 4313,ea,135.00,60.0,0,0,0,60.0,0,136.00,0.41,55.27,59.0000,55.2704
Cookie Oatmeal Raisin,08/21/2018,Sides 4313,ea,179.00,0.0,0,0,0,0.0,0,167.00,0.46,77.39,12.0000,77.3878
Cookie JJ Triple Choc Chip,08/21/2018,Sides 4313,ea,132.00,168.0,0,0,0,168.0,0,165.00,0.56,92.99,135.0000,92.994
CUP PLAS PRTN CLR 2 OZ  ,08/21/2018,Paper 4314,250 CT,0.00,0.0,0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
LID PLAS MED PRTN 2 OZ,08/21/2018,Paper 4314,125 CT,0.00,0.0,0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Sysco Cup Foam Tall 12 oz,08/21/2018,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,08/21/2018,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),08/21/2018,Paper 4314,200 CT,0.00,0.0,0,0,0,0.0,0,0.00,1.88,0.00,0.0000,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,08/21/2018,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,08/21/2018,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),08/21/2018,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,1.00,3.05,3.05,-1.0000,3.05
Napkins - Case 24 / Pack 284,08/21/2018,Paper 4314,Pack 284,4.50,24.0,0,0,0,24.0,0,0.00,1.50,0.00,28.5000,0.0
LID PLAS CLR F/1.5-2.5 OZ PRTN,08/21/2018,Paper 4314,100 CT,0.00,0.0,0,0,0,0.0,0,0.00,0.85,0.00,0.0000,0.0
Cup 22oz JJ,08/21/2018,Paper 4314,ea,284.00,1000.0,0,0,0,1000.0,0,696.00,0.04,25.47,588.0000,25.4736
Lid 22oz JJ,08/21/2018,Paper 4314,ea,403.00,1000.0,0,0,0,1000.0,0,882.00,0.01,9.88,521.0000,9.8784
Cup 30oz JJ,08/21/2018,Paper 4314,ea,667.00,750.0,0,0,0,750.0,0,"1,176.00",0.06,71.74,241.0000,71.736
Lid 30oz JJ,08/21/2018,Paper 4314,ea,618.00,1000.0,0,0,0,1000.0,0,"1,359.00",0.00,6.25,259.0000,6.2514
Bags 8# JJ,08/21/2018,Paper 4314,Box 1000,0.75,0.0,0,0,0,0.0,0,1.15,27.88,32.06,-0.4000,32.062
Wrap Sandwich,08/21/2018,Paper 4314,Box 1000,4.75,0.0,0,0,0,0.0,0,2.25,19.38,43.60,2.5000,43.5976
8X10 Port Pap. (WRAP PAPER DRY WAX),08/21/2018,Paper 4314,Box 500,13.00,0.0,0,0,0,0.0,0,4.00,2.64,10.57,9.0000,10.5732
Straws,08/21/2018,Paper 4314,Box 300,0.00,0.0,0,0,0,0.0,0,0.00,1.64,0.00,0.0000,0.0
Straws_new (Box 300),08/21/2018,Paper 4314,Box 300,22.00,0.0,0,0,0,0.0,0,21.00,1.46,30.73,1.0000,30.729299999999995
Pan Liners,08/21/2018,Paper 4314,Box 1000,1.00,0.0,0,0,0,0.0,0,0.50,30.80,15.40,0.5000,15.4
Mylar (Film PVC roll),08/21/2018,Paper 4314,roll 5280,1.35,0.0,0,0,0,0.0,0,1.50,49.45,74.17,-0.1500,74.1749
Cucumber,08/21/2018,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,08/21/2018,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,08/21/2018,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,08/21/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,08/21/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,08/21/2018,Produce 4315,Head Let,132.00,168.0,0,0,0,168.0,0,159.00,1.21,192.98,141.0000,192.9783
Tomatoes,08/21/2018,Produce 4315,lb,150.50,200.0,0,0,0,200.0,0,180.50,0.70,125.61,170.0000,125.61
Onions (Yellow Jumbo),08/21/2018,Produce 4315,lb,40.50,50.0,0,0,0,50.0,0,55.00,0.34,18.43,35.5000,18.4305
Sprouts,08/21/2018,Produce 4315,lb,0.35,4.0,0,0,0,4.0,0,1.25,5.98,7.47,3.1000,7.4688
Celery,08/21/2018,Produce 4315,stalk,10.00,0.0,0,0,0,0.0,0,5.50,0.90,4.95,4.5000,4.9462
Cucumbers,08/21/2018,Produce 4315,ea,24.00,0.0,0,0,0,0.0,0,6.00,0.71,4.29,18.0000,4.2876
Syrup Coke,08/21/2018,Beverage 4316,gal,5.50,0.0,0,0,0,0.0,0,2.50,15.37,38.43,3.0000,38.425
Syrup Diet Coke,08/21/2018,Beverage 4316,gal,5.00,5.0,0,0,0,5.0,0,6.50,15.37,99.91,3.5000,99.905
Syrup Sprite,08/21/2018,Beverage 4316,gal,5.50,0.0,0,0,0,0.0,0,4.50,15.37,69.17,1.0000,69.165
Syrup Lemonade Light,08/21/2018,Beverage 4316,gal,3.50,0.0,0,0,0,0.0,0,2.00,16.13,32.27,1.5000,32.2692
Syrup Mello Yellow,08/21/2018,Beverage 4316,gal,3.00,0.0,0,0,0,0.0,0,2.50,16.02,40.05,0.5000,40.0498
Syrup Dr. Pepper,08/21/2018,Beverage 4316,gal,4.50,5.0,0,0,0,5.0,0,5.50,15.07,82.89,4.0000,82.885
Syrup Diet Dr Pepper,08/21/2018,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,08/21/2018,Beverage 4316,gal,5.50,0.0,0,0,0,0.0,0,3.50,12.25,42.89,2.0000,42.8915
Syrup Powerade,08/21/2018,Beverage 4316,gal,1.00,0.0,0,0,0,0.0,0,2.00,16.01,32.03,-1.0000,32.0296
Tea Bag Brew Lipton,08/21/2018,Beverage 4316,ea,31.00,0.0,0,0,0,0.0,0,19.00,0.12,2.28,12.0000,2.2781
Water (bottle),08/21/2018,Beverage 4316,bottle,73.00,24.0,0,0,0,24.0,0,59.00,0.28,16.47,38.0000,16.4728
Box - Mini Jimmy 12 CT Sandwich,08/21/2018,Catering 4320,each,7.00,0.0,0,0,0,0.0,0,7.00,0.91,6.39,0.0000,6.3861
Box - Mini Jimmy 24 CT Sandwich,08/21/2018,Catering 4320,each,40.00,0.0,0,0,0,0.0,0,40.00,1.59,63.78,0.0000,63.78
Box w/window - Jimmy 6 pk Cookie,08/21/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.25,0.00,0.0000,0.0
Paper Bag - Mini Jimmy Sandwich,08/21/2018,Catering 4320,Case 500,1.50,0.0,0,0,0,0.0,0,1.25,16.10,20.13,0.2500,20.125
Pickle Container - clear plastic w/lid & label,08/21/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,08/21/2018,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,08/21/2018,Catering 4320,ea,135.00,0.0,0,0,0,0.0,0,134.00,0.31,41.70,1.0000,41.7008
"Tray Cater Cmbo 12"" w / dome lid",08/21/2018,Catering 4320,each,24.00,0.0,0,0,0,0.0,0,23.00,0.83,19.11,1.0000,19.113
"Tray Cater Cmbo 16"" w / dome lid",08/21/2018,Catering 4320,each,10.00,25.0,0,0,0,25.0,0,32.00,1.47,47.18,3.0000,47.1808
Party Tray Bags,08/21/2018,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
French Bread 32 ct,08/28/2018,Bread 4311,ea,937.00,800.0,0,0,0,800.0,0,838.00,0.44,368.47,899.0000,368.4686
Wheat Sub -  9 Grain Roll,08/28/2018,Bread 4311,ea,0.00,192.0,0,0,0,192.0,0,192.00,0.57,108.96,0.0000,108.96000000000001
Wheat,08/28/2018,Bread 4311,ea,38.00,48.0,0,0,0,48.0,0,40.00,1.45,57.82,46.0000,57.824
Buttermilk (0.5 gal),08/28/2018,Food 4312,Quart,0.00,0.0,0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Buttermilk (0.5 gal),08/28/2018,Food 4312,0.5 gal,0.00,0.0,0,0,0,0.0,0,0.00,4.29,0.00,0.0000,0.0
Equal Sugar Substitute,08/28/2018,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Kickin Ranch Dressing Mix,08/28/2018,Food 4312,Container 3.2oz,0.00,0.0,0,0,0,0.0,0,0.00,1.55,0.00,0.0000,0.0
Pepper Jalapeno Slices,08/28/2018,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,08/28/2018,Food 4312,Cup,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,08/28/2018,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,08/28/2018,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
Avo Fresco,08/28/2018,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,08/28/2018,Food 4312,lb,22.25,36.2,0,0,0,36.2,0,31.50,3.49,109.78,26.9500,109.7775
Salami,08/28/2018,Food 4312,lb,26.95,34.75,0,0,0,34.75,0,37.00,3.08,113.89,24.7000,113.886
Ham,08/28/2018,Food 4312,lb,61.10,87.85,0,0,0,87.85,0,60.00,1.87,111.96,88.9500,111.96
Turkey,08/28/2018,Food 4312,lb,172.75,105.45,0,0,0,105.45,0,149.25,2.86,427.30,128.9500,427.3028
Beef,08/28/2018,Food 4312,lb,47.50,56.6,0,0,0,56.6,0,46.75,3.99,186.49,57.3500,186.4858
BACON - SLI APPLWD SMKD CKD,08/28/2018,Food 4312,ea,"1,495.00",600.0,0,0,0,600.0,0,"1,303.00",0.25,321.06,792.0000,321.0592
Cheese,08/28/2018,Food 4312,lb,84.00,104.82,0,0,0,104.82,0,80.00,2.19,175.20,108.8200,175.2
Mayonnaise,08/28/2018,Food 4312,gal mayo,57.00,12.0,0,0,0,12.0,0,55.00,8.16,448.79,14.0000,448.7945
Oil,08/28/2018,Food 4312,gal oil,15.00,0.0,0,0,0,0.0,0,14.00,9.61,134.47,1.0000,134.4714
Vinegar,08/28/2018,Food 4312,gal vinegar,12.00,0.0,0,0,0,0.0,0,11.00,3.89,42.74,1.0000,42.7361
Avocado,08/28/2018,Food 4312,avo can,17.00,12.0,0,0,0,12.0,0,20.00,3.66,73.13,9.0000,73.134
Peppers Cherry,08/28/2018,Food 4312,Gal Peppers,14.00,4.0,0,0,0,4.0,0,31.00,7.01,217.38,-13.0000,217.3844
Mustard Dijon,08/28/2018,Food 4312,jar dijon,7.00,6.0,0,0,0,6.0,0,11.00,5.24,57.64,2.0000,57.63889999999999
MUSTARD WHL GRAIN ,08/28/2018,Food 4312,32 oz jar,6.00,6.0,0,0,0,6.0,0,10.00,5.84,58.38,2.0000,58.384
Soy Sauce,08/28/2018,Food 4312,gal soy,1.25,0.0,0,0,0,0.0,0,1.15,9.32,10.72,0.1000,10.7229
Tuna Chunk - pouch,08/28/2018,Food 4312,Pouch tuna (48oz),14.00,6.0,0,0,0,6.0,0,15.00,8.49,127.38,5.0000,127.377
Pan Spray,08/28/2018,Food 4312,ea,3.50,0.0,0,0,0,0.0,0,3.00,2.78,8.34,0.5000,8.3439
Oregano,08/28/2018,Food 4312,cont oregano,2.50,0.0,0,0,0,0.0,0,2.50,23.54,58.86,0.0000,58.8595
Basil,08/28/2018,Food 4312,cont basil,3.50,0.0,0,0,0,0.0,0,3.50,5.68,19.89,0.0000,19.8881
Sugar,08/28/2018,Food 4312,lb,17.50,25.0,0,0,0,25.0,0,27.00,0.64,17.40,15.5000,17.3988
Mayo Packets,08/28/2018,Food 4312,Box 204,1.75,1.0,0,0,0,1.0,0,2.00,17.79,35.58,0.7500,35.58
Mustard Packets,08/28/2018,Food 4312,Box 500,1.75,0.0,0,0,0,0.0,0,1.00,5.88,5.88,0.7500,5.88
Sweet n Low Packets,08/28/2018,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,08/28/2018,Sides 4313,ea,217.00,144.0,0,0,0,144.0,0,223.00,0.35,77.49,138.0000,77.4925
Chip JJ Reg ,08/28/2018,Sides 4313,ea,250.00,120.0,0,0,0,120.0,0,205.00,0.35,70.83,165.0000,70.8275
Chip JJ BBQ ,08/28/2018,Sides 4313,ea,145.00,300.0,0,0,0,300.0,0,180.00,0.35,62.19,265.0000,62.19
Chip JJ Jalapeno ,08/28/2018,Sides 4313,ea,275.00,180.0,0,0,0,180.0,0,208.00,0.35,71.86,247.0000,71.864
Chip JJ S&V ,08/28/2018,Sides 4313,ea,222.00,180.0,0,0,0,180.0,0,228.00,0.35,78.77,174.0000,78.774
Chip JJ Skinny ,08/28/2018,Sides 4313,ea,136.00,60.0,0,0,0,60.0,0,138.00,0.41,56.08,58.0000,56.0832
Cookie Oatmeal Raisin,08/28/2018,Sides 4313,ea,167.00,56.0,0,0,0,56.0,0,196.00,0.46,90.83,27.0000,90.8264
Cookie JJ Triple Choc Chip,08/28/2018,Sides 4313,ea,165.00,112.0,0,0,0,112.0,0,151.00,0.56,85.10,126.0000,85.1036
CUP PLAS PRTN CLR 2 OZ  ,08/28/2018,Paper 4314,250 CT,0.00,0.0,0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
LID PLAS MED PRTN 2 OZ,08/28/2018,Paper 4314,125 CT,0.00,0.0,0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Sysco Cup Foam Tall 12 oz,08/28/2018,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,08/28/2018,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),08/28/2018,Paper 4314,200 CT,0.00,0.0,0,0,0,0.0,0,0.00,1.88,0.00,0.0000,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,08/28/2018,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,08/28/2018,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),08/28/2018,Paper 4314,Pack 567,1.00,0.0,0,0,0,0.0,0,4.50,3.05,13.73,-3.5000,13.725
Napkins - Case 24 / Pack 284,08/28/2018,Paper 4314,Pack 284,0.00,0.0,0,0,0,0.0,0,0.00,1.50,0.00,0.0000,0.0
LID PLAS CLR F/1.5-2.5 OZ PRTN,08/28/2018,Paper 4314,100 CT,0.00,0.0,0,0,0,0.0,0,0.00,0.85,0.00,0.0000,0.0
Cup 22oz JJ,08/28/2018,Paper 4314,ea,696.00,0.0,0,0,0,0.0,0,148.00,0.04,5.42,548.0000,5.4168
Lid 22oz JJ,08/28/2018,Paper 4314,ea,882.00,0.0,0,0,0,0.0,0,432.00,0.01,4.84,450.0000,4.8384
Cup 30oz JJ,08/28/2018,Paper 4314,ea,"1,176.00",0.0,0,0,0,0.0,0,809.00,0.06,49.35,367.0000,49.349
Lid 30oz JJ,08/28/2018,Paper 4314,ea,"1,359.00",0.0,0,0,0,0.0,0,"1,255.00",0.00,5.77,104.0000,5.773
Bags 8# JJ,08/28/2018,Paper 4314,Box 1000,1.15,0.0,0,0,0,0.0,0,0.65,27.88,18.12,0.5000,18.122
Wrap Sandwich,08/28/2018,Paper 4314,Box 1000,2.25,0.0,0,0,0,0.0,0,0.75,19.38,14.53,1.5000,14.532500000000002
8X10 Port Pap. (WRAP PAPER DRY WAX),08/28/2018,Paper 4314,Box 500,4.00,12.0,0,0,0,12.0,0,9.00,2.64,23.79,7.0000,23.7897
Straws,08/28/2018,Paper 4314,Box 300,0.00,0.0,0,0,0,0.0,0,0.00,1.64,0.00,0.0000,0.0
Straws_new (Box 300),08/28/2018,Paper 4314,Box 300,21.00,0.0,0,0,0,0.0,0,17.25,1.46,25.24,3.7500,25.2419
Pan Liners,08/28/2018,Paper 4314,Box 1000,0.50,0.0,0,0,0,0.0,0,0.75,30.80,23.10,-0.2500,23.1
Mylar (Film PVC roll),08/28/2018,Paper 4314,roll 5280,1.50,0.0,0,0,0,0.0,0,1.10,49.45,54.39,0.4000,54.3949
Cucumber,08/28/2018,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,08/28/2018,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,08/28/2018,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,08/28/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,08/28/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,08/28/2018,Produce 4315,Head Let,159.00,120.0,0,0,0,120.0,0,106.00,1.15,121.71,173.0000,121.70919999999998
Tomatoes,08/28/2018,Produce 4315,lb,180.50,125.0,0,0,0,125.0,0,128.00,0.76,97.32,177.5000,97.3184
Onions (Yellow Jumbo),08/28/2018,Produce 4315,lb,55.00,50.0,0,0,0,50.0,0,67.50,0.33,22.03,37.5000,22.0253
Sprouts,08/28/2018,Produce 4315,lb,1.25,0.0,0,0,0,0.0,0,0.25,5.98,1.49,1.0000,1.4938
Celery,08/28/2018,Produce 4315,stalk,5.50,6.0,0,0,0,6.0,0,6.50,0.97,6.28,5.0000,6.2758
Cucumbers,08/28/2018,Produce 4315,ea,6.00,25.0,0,0,0,25.0,0,23.00,0.91,20.93,8.0000,20.93
Syrup Coke,08/28/2018,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,5.50,15.37,84.54,2.0000,84.535
Syrup Diet Coke,08/28/2018,Beverage 4316,gal,6.50,0.0,0,0,0,0.0,0,4.75,15.37,73.01,1.7500,73.0075
Syrup Sprite,08/28/2018,Beverage 4316,gal,4.50,5.0,0,0,0,5.0,0,7.75,15.37,119.12,1.7500,119.1175
Syrup Lemonade Light,08/28/2018,Beverage 4316,gal,2.00,0.0,0,0,0,0.0,0,3.75,16.13,60.50,-1.7500,60.5048
Syrup Mello Yellow,08/28/2018,Beverage 4316,gal,2.50,0.0,0,0,0,0.0,0,1.75,16.02,28.03,0.7500,28.034799999999997
Syrup Dr. Pepper,08/28/2018,Beverage 4316,gal,5.50,0.0,0,0,0,0.0,0,3.00,15.07,45.21,2.5000,45.21
Syrup Diet Dr Pepper,08/28/2018,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,08/28/2018,Beverage 4316,gal,3.50,0.0,0,0,0,0.0,0,1.00,12.25,12.25,2.5000,12.2547
Syrup Powerade,08/28/2018,Beverage 4316,gal,2.00,0.0,0,0,0,0.0,0,2.50,16.01,40.04,-0.5000,40.037000000000006
Tea Bag Brew Lipton,08/28/2018,Beverage 4316,ea,19.00,24.0,0,0,0,24.0,0,26.00,0.58,15.18,17.0000,15.1814
Water (bottle),08/28/2018,Beverage 4316,bottle,59.00,24.0,0,0,0,24.0,0,22.00,0.28,6.14,61.0000,6.1424
Box - Mini Jimmy 12 CT Sandwich,08/28/2018,Catering 4320,each,7.00,0.0,0,0,0,0.0,0,32.00,0.91,29.19,-25.0000,29.1936
Box - Mini Jimmy 24 CT Sandwich,08/28/2018,Catering 4320,each,40.00,0.0,0,0,0,0.0,0,15.00,1.59,23.92,25.0000,23.9175
Box w/window - Jimmy 6 pk Cookie,08/28/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.25,0.00,0.0000,0.0
Paper Bag - Mini Jimmy Sandwich,08/28/2018,Catering 4320,Case 500,1.25,0.0,0,0,0,0.0,0,1.45,16.10,23.35,-0.2000,23.345
Pickle Container - clear plastic w/lid & label,08/28/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,08/28/2018,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,08/28/2018,Catering 4320,ea,134.00,0.0,0,0,0,0.0,0,104.00,0.31,32.36,30.0000,32.3648
"Tray Cater Cmbo 12"" w / dome lid",08/28/2018,Catering 4320,each,23.00,0.0,0,0,0,0.0,0,23.00,0.83,19.11,0.0000,19.113
"Tray Cater Cmbo 16"" w / dome lid",08/28/2018,Catering 4320,each,32.00,0.0,0,0,0,0.0,0,29.00,1.47,42.76,3.0000,42.7576
Party Tray Bags,08/28/2018,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
French Bread 32 ct,09/04/2018,Bread 4311,ea,838.00,640.0,0,0,0,640.0,0,623.00,0.44,273.93,855.0000,273.9331
Wheat Sub -  9 Grain Roll,09/04/2018,Bread 4311,ea,192.00,64.0,0,0,0,64.0,0,198.00,0.57,112.37,58.0000,112.365
Wheat,09/04/2018,Bread 4311,ea,40.00,32.0,0,0,0,32.0,0,41.00,1.45,59.27,31.0000,59.2696
Buttermilk (0.5 gal),09/04/2018,Food 4312,Quart,0.00,0.0,0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Buttermilk (0.5 gal),09/04/2018,Food 4312,0.5 gal,0.00,0.0,0,0,0,0.0,0,0.00,4.29,0.00,0.0000,0.0
Equal Sugar Substitute,09/04/2018,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Kickin Ranch Dressing Mix,09/04/2018,Food 4312,Container 3.2oz,0.00,0.0,0,0,0,0.0,0,0.00,1.55,0.00,0.0000,0.0
Pepper Jalapeno Slices,09/04/2018,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,09/04/2018,Food 4312,Cup,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,09/04/2018,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,09/04/2018,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,8.35,0.00,0.0000,0.0
Avo Fresco,09/04/2018,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,09/04/2018,Food 4312,lb,31.50,38.65,0,0,0,38.65,0,36.75,3.49,128.07,33.4000,128.0738
Salami,09/04/2018,Food 4312,lb,37.00,36.25,0,0,0,36.25,0,42.75,3.08,131.58,30.5000,131.5845
Ham,09/04/2018,Food 4312,lb,60.00,83.65,0,0,0,83.65,0,56.00,1.87,104.50,87.6500,104.496
